client_id,product_1,product_2,product_3,product_4,product_5,age,annual_income,previous_purchases,purchase_next_month
87027,0,1,0,1,0,56,53837,5,0
87028,1,1,1,0,1,34,75020,9,1
87029,0,0,1,0,0,38,47871,1,0
87030,0,0,0,1,1,56,61782,0,0
87031,1,0,1,1,1,44,82694,6,1
87032,0,0,0,1,1,37,28313,0,0
87033,0,1,0,1,1,29,33218,1,1
87034,1,1,1,0,0,43,99201,8,1
87035,0,0,1,0,0,49,57379,9,0
87036,0,1,1,0,1,57,89983,1,1
87037,0,1,1,0,1,46,83810,0,1
87038,1,0,1,1,1,30,73909,4,1
87039,1,0,0,0,0,29,77317,1,0
87040,1,0,1,1,0,57,56225,8,1
87041,1,1,1,0,0,55,29861,2,1
87042,0,0,1,1,1,49,77798,1,1
87043,0,0,0,1,0,54,36494,6,0
87044,1,0,0,0,1,39,48400,4,0
87045,1,1,0,1,0,51,94873,5,1
87046,1,0,0,0,1,51,84153,3,0
87047,0,0,1,1,0,32,84159,8,0
87048,0,1,1,0,0,22,52884,1,0
87049,0,0,1,1,1,69,56630,0,1
87050,0,1,1,0,0,69,40370,6,0
87051,1,0,0,0,1,24,28348,7,0
87052,0,0,1,1,1,29,92337,4,1
87053,0,0,0,0,0,18,43829,3,0
87054,1,0,1,1,0,36,56196,7,1
87055,1,1,0,0,0,36,85618,6,0
87056,0,0,1,0,1,66,23813,1,0
87057,0,1,0,1,1,62,97708,6,1
87058,0,0,1,0,0,64,78637,4,0
87059,1,1,0,0,0,32,65766,7,0
87060,1,1,0,0,1,69,21017,6,1
87061,1,1,1,1,0,45,86464,4,1
87062,1,0,1,1,1,58,84608,4,1
87063,1,1,1,1,1,36,71724,9,1
87064,0,0,0,1,1,66,87489,0,0
87065,0,1,0,1,1,48,91811,6,1
87066,0,1,1,0,0,38,65520,2,0
87067,0,0,1,1,1,33,51706,3,1
87068,0,0,0,0,0,25,51520,2,0
87069,0,1,1,0,1,51,52876,2,1
87070,0,1,1,0,0,57,44785,2,0
87071,1,0,1,1,1,49,52661,7,1
87072,0,1,0,0,1,30,91566,7,0
87073,1,0,1,0,1,61,48315,1,1
87074,0,0,1,0,0,61,74326,0,0
87075,0,0,1,0,0,46,87201,9,0
87076,1,1,1,0,0,53,49194,6,1
87077,1,0,1,0,1,56,64007,7,1
87078,0,1,1,0,1,53,86082,7,1
87079,0,1,1,0,0,33,63398,8,0
87080,0,1,1,0,0,22,82870,2,0
87081,0,0,0,0,1,26,25379,6,0
87082,0,0,1,1,0,19,25439,1,0
87083,1,1,0,1,0,63,27603,7,1
87084,1,1,1,1,1,22,89878,0,1
87085,1,1,0,0,0,35,86184,5,0
87086,0,0,0,0,1,59,34720,9,0
87087,0,1,0,0,1,53,32795,3,0
87088,1,1,0,1,1,24,78031,4,1
87089,1,0,0,0,0,19,90812,4,0
87090,0,0,0,0,0,24,79412,2,0
87091,0,1,0,1,1,21,72745,4,1
87092,0,0,1,1,1,39,80300,3,1
87093,0,1,0,0,0,61,40108,4,0
87094,0,0,0,0,1,49,59465,9,0
87095,1,0,0,1,1,22,86679,2,1
87096,1,1,1,0,0,61,22127,3,1
87097,0,1,1,0,0,60,34914,4,0
87098,0,0,0,0,0,60,63285,9,0
87099,0,1,1,1,1,26,22605,4,1
87100,0,1,1,0,0,37,95220,8,0
87101,0,1,1,1,0,29,73062,3,1
87102,0,0,1,1,0,19,76280,2,0
87103,0,0,1,1,0,23,78946,1,0
87104,0,1,1,1,1,20,91934,1,1
87105,1,1,0,1,1,50,48359,8,1
87106,0,0,0,0,0,32,69780,3,0
87107,1,1,1,1,1,57,24833,5,1
87108,1,0,0,1,1,48,80935,9,1
87109,0,0,0,0,0,33,79024,7,0
87110,0,0,1,1,0,51,60608,5,0
87111,1,1,1,0,1,39,96770,3,1
87112,0,0,0,1,0,30,42663,0,0
87113,0,1,1,0,0,41,59596,3,0
87114,0,0,1,0,1,49,26886,5,0
87115,1,0,0,1,0,24,80663,4,0
87116,0,0,0,0,1,37,44730,1,0
87117,1,1,0,0,1,60,28021,8,1
87118,0,0,1,1,1,57,46545,7,1
87119,0,0,0,1,0,64,84872,4,0
87120,1,1,0,0,1,56,66492,3,1
87121,1,1,0,1,1,31,48574,8,1
87122,1,1,1,0,0,39,44787,6,1
87123,0,1,1,0,0,57,87243,5,0
87124,0,0,1,0,0,25,23214,7,0
87125,1,1,0,1,0,62,87071,1,1
87126,1,1,0,1,0,44,93453,0,1
87127,0,1,0,1,0,42,28169,4,0
87128,0,1,0,0,0,47,23787,9,0
87129,0,1,0,0,1,56,30616,4,0
87130,0,0,1,1,1,44,95654,7,1
87131,0,1,1,1,1,66,64510,2,1
87132,1,1,1,1,0,31,57194,2,1
87133,0,0,1,0,1,52,53589,7,0
87134,0,1,0,0,0,20,75992,4,0
87135,0,1,0,0,1,38,51919,8,0
87136,1,1,1,1,0,36,39385,0,1
87137,1,1,1,1,0,57,94991,2,1
87138,0,0,1,1,1,50,91253,3,1
87139,0,0,0,1,0,65,47703,5,0
87140,1,0,1,1,1,65,58574,8,1
87141,0,1,0,0,0,21,82704,4,0
87142,1,0,1,0,1,22,58223,9,1
87143,1,1,0,0,0,69,82861,9,0
87144,1,1,0,1,0,55,76856,3,1
87145,0,1,1,1,0,34,33598,5,1
87146,1,1,0,1,0,59,61012,6,1
87147,0,0,1,0,0,49,33010,9,0
87148,1,1,1,0,0,30,99777,5,1
87149,1,1,0,0,0,31,61001,4,0
87150,1,0,0,1,1,33,26742,5,1
87151,1,1,0,0,0,68,34076,4,0
87152,1,1,0,1,0,45,68705,8,1
87153,0,1,0,1,0,51,70943,9,0
87154,1,0,1,0,0,23,40608,1,0
87155,1,1,1,0,0,18,29707,2,1
87156,0,0,1,0,1,50,35585,3,0
87157,0,0,0,1,1,49,30143,8,0
87158,1,0,1,0,0,67,52422,2,0
87159,0,0,1,1,1,31,65983,2,1
87160,1,0,1,1,1,58,40983,1,1
87161,1,0,0,0,0,22,34282,0,0
87162,1,1,1,0,0,44,31845,4,1
87163,0,1,0,1,0,54,36101,0,0
87164,1,0,0,1,1,23,81899,1,1
87165,0,0,1,0,0,27,38817,6,0
87166,1,1,1,1,1,61,74333,2,1
87167,1,1,0,1,0,68,23778,1,1
87168,0,1,1,1,1,31,46851,1,1
87169,1,1,1,0,1,56,53590,1,1
87170,1,0,0,1,1,58,69394,9,1
87171,0,1,0,1,1,35,54836,6,1
87172,0,1,0,1,1,32,37974,6,1
87173,1,0,0,1,0,68,35855,4,0
87174,1,1,0,0,0,50,29949,0,0
87175,0,1,1,1,0,30,78647,8,1
87176,1,1,0,1,0,59,94323,4,1
87177,1,0,0,0,1,65,61451,9,0
87178,0,0,1,1,1,67,63410,6,1
87179,0,1,0,1,1,68,76190,3,1
87180,1,1,1,1,1,57,36491,8,1
87181,0,0,0,0,1,56,68771,4,0
87182,0,1,0,1,1,68,84046,5,1
87183,0,0,0,1,1,32,40260,8,0
87184,1,1,0,1,1,45,67144,9,1
87185,1,1,0,1,1,43,66361,5,1
87186,0,1,1,0,0,23,22274,2,0
87187,0,0,0,0,0,50,55382,8,0
87188,1,1,0,1,0,58,98160,3,1
87189,1,0,1,1,0,66,55665,3,1
87190,1,1,1,0,0,40,68204,0,1
87191,1,1,0,0,1,68,40220,7,1
87192,0,1,1,0,1,62,20037,4,1
87193,0,1,1,0,0,33,56277,3,0
87194,1,1,0,0,0,60,73550,4,0
87195,1,0,1,0,0,38,94096,0,0
87196,0,1,1,0,1,19,59645,5,1
87197,1,0,0,0,0,40,92838,0,0
87198,1,0,0,0,0,46,82798,1,0
87199,0,1,0,1,1,36,26415,1,1
87200,0,1,1,1,0,27,89260,3,1
87201,1,1,0,0,1,36,49734,8,1
87202,1,0,0,0,1,51,36480,3,0
87203,1,1,0,0,0,23,33585,6,0
87204,0,1,1,0,1,19,91321,2,1
87205,1,0,0,0,1,63,47387,2,0
87206,0,1,1,1,1,51,92362,9,1
87207,1,0,0,0,1,23,57967,3,0
87208,1,1,0,0,1,60,46199,0,1
87209,0,1,1,0,1,56,95031,3,1
87210,0,0,0,0,1,61,63847,7,0
87211,1,1,1,1,1,21,57487,6,1
87212,0,1,1,0,1,21,50695,4,1
87213,1,0,0,0,0,61,92210,8,0
87214,0,1,0,1,1,46,58181,2,1
87215,0,0,0,0,0,41,32604,7,0
87216,1,1,1,1,1,42,67830,2,1
87217,0,0,1,0,0,34,78382,1,0
87218,1,0,0,1,0,36,84726,7,0
87219,0,0,1,1,0,55,99456,1,0
87220,0,0,1,1,0,45,50206,5,0
87221,1,0,1,0,0,30,75364,0,0
87222,1,1,0,1,0,59,45443,9,1
87223,0,0,0,0,0,66,75514,4,0
87224,1,1,0,0,0,40,36559,3,0
87225,1,1,0,1,1,29,40037,9,1
87226,1,1,0,1,0,39,71330,6,1
87227,1,1,0,0,0,21,35844,3,0
87228,0,0,0,1,1,40,80713,8,0
87229,1,1,1,1,0,58,95192,9,1
87230,0,0,0,1,0,51,96782,1,0
87231,1,1,1,0,0,65,52837,7,1
87232,1,0,0,0,0,62,80019,9,0
87233,1,1,0,0,0,50,36825,8,0
87234,1,1,1,1,0,54,84036,1,1
87235,0,1,0,0,0,33,90534,1,0
87236,1,1,0,0,1,30,62827,7,1
87237,1,1,0,0,0,23,89398,0,0
87238,0,1,0,0,0,50,93941,9,0
87239,1,1,0,0,0,36,58770,7,0
87240,1,0,0,1,1,67,22200,3,1
87241,1,1,0,1,0,35,23698,0,1
87242,1,0,1,1,0,69,45905,9,1
87243,0,1,0,0,1,47,59296,9,0
87244,0,0,0,1,1,19,27033,0,0
87245,0,1,1,1,1,60,73746,7,1
87246,0,1,0,0,1,61,25091,9,0
87247,1,0,1,1,1,66,87874,0,1
87248,1,1,1,1,1,40,53859,2,1
87249,0,0,1,1,0,21,63850,9,0
87250,1,1,0,1,1,41,94904,4,1
87251,1,1,0,1,1,24,57334,9,1
87252,0,0,1,1,0,65,35018,8,0
87253,0,0,1,0,1,42,78559,2,0
87254,0,0,0,1,0,67,54760,5,0
87255,1,0,0,1,0,36,50361,2,0
87256,1,0,0,0,1,51,90303,3,0
87257,1,0,0,1,1,48,41297,9,1
87258,1,0,1,1,1,38,25357,6,1
87259,1,1,0,0,1,25,81360,2,1
87260,1,1,0,1,0,40,76258,4,1
87261,0,1,0,0,1,29,36329,4,0
87262,0,0,1,1,1,33,45714,5,1
87263,0,1,0,1,0,25,54316,6,0
87264,0,0,0,1,0,62,24154,9,0
87265,1,0,0,0,0,23,21132,2,0
87266,0,1,1,1,1,55,24164,5,1
87267,0,1,1,1,0,30,74951,0,1
87268,0,0,1,1,1,48,53292,5,1
87269,0,1,1,0,1,49,79453,3,1
87270,1,1,0,0,0,33,57282,0,0
87271,0,1,0,1,0,28,73315,6,0
87272,1,0,0,0,0,42,74159,2,0
87273,0,0,0,0,1,45,60150,2,0
87274,1,1,1,1,0,45,83764,9,1
87275,0,1,0,0,1,52,75058,5,0
87276,1,0,0,0,1,59,74515,2,0
87277,1,1,0,0,1,59,32637,1,1
87278,1,1,0,1,1,36,50429,0,1
87279,0,0,1,1,0,46,25641,8,0
87280,0,0,1,1,1,68,71754,4,1
87281,0,1,0,1,0,66,88935,4,0
87282,1,0,0,1,1,21,62642,5,1
87283,1,1,0,1,1,20,82523,7,1
87284,1,0,1,1,0,55,89293,8,1
87285,0,0,0,1,0,20,36699,9,0
87286,0,1,0,0,1,29,92111,9,0
87287,1,1,0,1,0,56,45953,9,1
87288,0,1,0,0,1,35,20421,0,0
87289,1,0,1,0,1,19,32540,6,1
87290,0,1,0,0,1,34,40593,6,0
87291,1,0,0,1,1,51,68886,3,1
87292,1,1,0,0,0,21,95067,0,0
87293,1,1,0,1,0,30,92290,6,1
87294,0,1,1,1,0,27,76123,0,1
87295,0,1,1,0,0,23,65455,2,0
87296,1,1,0,0,0,38,96916,6,0
87297,0,1,0,1,0,31,82039,1,0
87298,0,0,1,1,1,53,61373,3,1
87299,1,1,0,1,1,24,34661,5,1
87300,0,1,0,1,0,49,53566,8,0
87301,0,0,0,0,1,50,53513,6,0
87302,0,0,1,0,0,43,24351,5,0
87303,0,1,0,1,1,65,48779,9,1
87304,1,0,1,0,0,64,60411,3,0
87305,0,0,1,1,0,25,64849,0,0
87306,0,0,1,1,1,32,49613,6,1
87307,0,1,1,1,1,48,81266,1,1
87308,1,0,0,0,0,55,30157,1,0
87309,1,1,0,0,0,35,26527,5,0
87310,1,1,0,0,0,19,76880,0,0
87311,0,0,1,0,1,23,76561,3,0
87312,1,1,1,0,1,38,56190,2,1
87313,0,0,0,0,0,46,90173,8,0
87314,1,0,1,0,0,25,27945,9,0
87315,1,1,1,1,1,31,75319,5,1
87316,0,1,0,0,0,30,20033,7,0
87317,1,1,1,0,0,22,80304,8,1
87318,1,1,1,0,1,51,48512,4,1
87319,1,1,1,1,1,22,38457,5,1
87320,1,0,0,1,1,31,74599,5,1
87321,1,1,0,0,1,33,90965,9,1
87322,0,1,0,1,1,36,93445,4,1
87323,0,1,1,1,1,26,71489,2,1
87324,1,1,0,0,0,55,52945,7,0
87325,0,1,0,0,0,48,26593,5,0
87326,0,1,1,1,1,55,94974,7,1
87327,1,0,1,1,1,63,59265,4,1
87328,1,1,1,0,0,44,87923,8,1
87329,0,1,0,0,0,48,51804,5,0
87330,1,0,0,0,1,41,98802,1,0
87331,0,1,1,0,0,47,65169,8,0
87332,0,1,0,0,0,35,67176,3,0
87333,1,1,1,0,1,47,32669,7,1
87334,1,1,1,1,0,32,37699,2,1
87335,0,1,0,0,1,39,34117,4,0
87336,0,0,0,0,1,40,91720,6,0
87337,1,0,0,0,0,58,67667,5,0
87338,1,0,1,1,0,51,84938,6,1
87339,1,0,1,1,1,49,83072,7,1
87340,1,1,1,1,0,38,47040,9,1
87341,1,0,0,0,0,24,54241,2,0
87342,1,0,1,1,0,50,51994,5,1
87343,0,1,1,1,1,25,58189,0,1
87344,0,1,0,0,1,23,85104,0,0
87345,1,0,0,0,0,50,39118,6,0
87346,0,1,0,0,1,59,24248,1,0
87347,0,0,0,0,0,27,95130,0,0
87348,0,1,1,0,1,21,25123,5,1
87349,0,1,1,0,0,47,38548,6,0
87350,0,1,0,1,1,54,78293,6,1
87351,0,1,0,0,1,42,95110,4,0
87352,0,1,0,0,0,41,45955,3,0
87353,0,0,1,0,0,40,45688,1,0
87354,1,0,0,1,1,48,57902,2,1
87355,1,1,0,0,0,21,58452,2,0
87356,1,1,1,0,0,58,89844,6,1
87357,1,1,0,1,0,21,53474,0,1
87358,0,0,0,1,1,37,51603,8,0
87359,1,0,0,1,0,69,93447,7,0
87360,1,1,0,1,1,23,63777,5,1
87361,0,0,1,1,1,60,47186,5,1
87362,1,1,0,1,0,68,20550,3,1
87363,1,0,1,0,0,32,69239,7,0
87364,0,1,1,1,1,48,82368,3,1
87365,1,0,1,0,0,39,60466,1,0
87366,1,0,0,0,1,64,63954,9,0
87367,0,1,0,0,1,64,57529,5,0
87368,0,0,0,1,0,55,26439,0,0
87369,1,0,0,1,1,69,97708,6,1
87370,1,0,0,0,1,63,75814,3,0
87371,1,0,1,1,0,47,61640,4,1
87372,0,1,0,0,1,24,23802,9,0
87373,1,0,1,0,1,45,62486,1,1
87374,1,1,1,1,1,63,87861,9,1
87375,1,0,1,0,1,68,68404,7,1
87376,1,0,1,1,1,60,21510,0,1
87377,0,0,1,1,0,35,97096,0,0
87378,0,1,1,0,0,25,79713,9,0
87379,1,1,1,1,1,33,68892,6,1
87380,1,1,1,1,0,36,94446,0,1
87381,0,1,0,1,1,25,90277,7,1
87382,0,0,1,0,0,31,31704,9,0
87383,0,1,1,1,0,44,27444,9,1
87384,0,0,0,1,1,53,92671,0,0
87385,1,1,1,0,1,20,75353,8,1
87386,0,1,1,0,1,35,31152,6,1
87387,0,0,0,1,1,63,87086,3,0
87388,1,0,1,1,1,21,35433,0,1
87389,1,1,1,0,0,57,41385,9,1
87390,1,1,0,0,0,64,69313,2,0
87391,1,0,1,0,0,28,85532,3,0
87392,1,0,1,0,1,48,24050,4,1
87393,1,0,0,0,1,24,77753,4,0
87394,1,0,1,0,1,39,48495,1,1
87395,0,0,1,0,1,34,64301,7,0
87396,0,1,1,1,0,40,30463,1,1
87397,1,0,1,0,1,53,70838,5,1
87398,0,0,1,1,0,62,39409,7,0
87399,0,0,0,1,1,67,48921,7,0
87400,1,0,0,1,0,33,21603,7,0
87401,0,0,1,0,0,41,94890,2,0
87402,0,1,1,1,1,33,40635,5,1
87403,0,1,1,1,0,27,42431,5,1
87404,0,1,0,0,0,32,78003,7,0
87405,1,0,0,1,0,52,84657,5,0
87406,0,1,0,1,1,44,81287,7,1
87407,0,1,0,1,1,23,84833,2,1
87408,1,1,0,1,0,21,43233,8,1
87409,0,1,1,0,0,57,28449,9,0
87410,1,1,1,0,0,29,84591,7,1
87411,0,0,0,0,1,42,75996,0,0
87412,0,0,1,0,0,66,62938,3,0
87413,1,0,1,1,1,64,31466,7,1
87414,1,0,1,1,1,59,44586,9,1
87415,1,0,0,0,0,26,30207,5,0
87416,0,0,1,0,1,31,77854,0,0
87417,1,0,1,0,0,55,93065,0,0
87418,1,0,1,1,1,32,46965,8,1
87419,0,1,1,1,0,23,57330,3,1
87420,1,1,0,0,0,51,65528,0,0
87421,0,0,0,0,1,54,57455,1,0
87422,0,0,1,0,0,66,36530,2,0
87423,1,0,0,1,1,52,71256,0,1
87424,1,0,0,0,1,59,85129,3,0
87425,0,1,1,1,1,61,70139,1,1
87426,1,1,0,0,0,47,88683,2,0
87427,0,1,0,1,1,36,37567,4,1
87428,1,0,1,0,0,37,60772,6,0
87429,1,1,1,1,0,19,94771,5,1
87430,0,0,0,0,0,35,73895,0,0
87431,0,1,1,0,0,37,56476,8,0
87432,1,0,1,1,1,40,67931,2,1
87433,0,0,1,1,0,32,41629,3,0
87434,1,1,0,1,1,35,34183,0,1
87435,1,0,0,0,0,45,82796,8,0
87436,0,0,0,1,1,68,45352,3,0
87437,0,0,1,0,0,34,87584,1,0
87438,0,0,1,0,0,47,39174,3,0
87439,1,1,1,1,0,49,62421,1,1
87440,1,0,1,1,0,53,66404,2,1
87441,0,0,0,0,1,65,51297,1,0
87442,0,1,0,0,1,33,32955,4,0
87443,1,1,0,1,1,39,77118,3,1
87444,1,0,0,0,1,42,97126,9,0
87445,0,0,1,1,1,51,36718,5,1
87446,0,1,1,0,0,67,30250,2,0
87447,1,1,0,0,1,58,89761,7,1
87448,1,1,1,0,0,29,24438,8,1
87449,0,1,0,0,1,35,56632,7,0
87450,1,1,1,1,0,41,58669,7,1
87451,1,0,0,1,0,39,66836,6,0
87452,1,0,1,1,1,39,35209,1,1
87453,0,0,1,1,0,38,63616,5,0
87454,1,0,0,0,0,43,68918,8,0
87455,0,1,0,1,0,66,51324,2,0
87456,1,1,1,0,1,64,40872,8,1
87457,1,0,0,1,0,23,52611,3,0
87458,0,1,0,0,0,24,76448,7,0
87459,0,1,0,1,0,18,27823,3,0
87460,1,1,1,1,0,48,74909,2,1
87461,0,1,1,0,1,43,50002,5,1
87462,0,0,1,1,0,28,36882,9,0
87463,0,1,1,0,0,37,60053,3,0
87464,1,1,0,1,0,67,27342,9,1
87465,0,1,1,0,0,20,90123,5,0
87466,1,0,1,1,0,44,90507,0,1
87467,0,1,1,0,0,45,50147,6,0
87468,0,1,0,0,0,29,98420,1,0
87469,1,1,1,1,1,42,96114,9,1
87470,1,0,1,1,0,47,68243,5,1
87471,0,0,0,1,1,53,38678,7,0
87472,1,1,1,1,0,56,43025,2,1
87473,1,0,0,0,1,44,41106,9,0
87474,0,0,0,0,1,20,96702,2,0
87475,0,1,0,1,0,36,28622,2,0
87476,1,1,0,0,1,37,30781,1,1
87477,0,0,1,1,0,63,50556,4,0
87478,1,0,0,0,0,35,22266,6,0
87479,1,1,0,0,0,28,50076,1,0
87480,1,1,1,1,1,56,73717,5,1
87481,0,0,0,0,1,18,39045,9,0
87482,1,0,0,1,0,63,54700,4,0
87483,0,0,1,0,0,25,51206,2,0
87484,1,1,1,0,0,64,83663,6,1
87485,1,1,0,0,0,40,59575,5,0
87486,1,0,1,1,0,29,61157,6,1
87487,0,0,1,1,1,69,97621,7,1
87488,0,0,0,0,1,33,62002,0,0
87489,1,0,1,1,0,22,80403,3,1
87490,1,1,0,0,1,34,62411,8,1
87491,0,0,0,0,0,68,87900,1,0
87492,1,1,1,0,1,56,87286,7,1
87493,0,1,1,1,0,60,74865,5,1
87494,1,0,1,0,1,18,68671,8,1
87495,1,0,1,0,0,30,87965,0,0
87496,0,0,1,0,0,58,77407,8,0
87497,0,0,0,1,1,56,28592,8,0
87498,0,1,1,1,0,27,63429,4,1
87499,1,0,0,0,0,54,26385,8,0
87500,1,0,1,0,0,23,39216,1,0
87501,0,1,1,0,1,55,80152,2,1
87502,1,1,0,0,0,54,62075,5,0
87503,1,1,1,0,0,45,47973,2,1
87504,1,1,0,1,1,23,39435,7,1
87505,0,0,0,1,1,55,71587,8,0
87506,0,1,0,0,0,36,53772,3,0
87507,1,1,1,0,1,48,31357,6,1
87508,1,0,0,1,0,64,73226,8,0
87509,1,1,1,1,0,59,77018,2,1
87510,0,1,0,1,1,31,91929,7,1
87511,0,1,0,1,0,69,76849,7,0
87512,0,0,1,0,0,22,27597,1,0
87513,0,1,0,1,0,41,38740,2,0
87514,0,0,1,1,1,42,89401,5,1
87515,1,1,1,0,1,62,31717,8,1
87516,1,1,0,0,0,18,68756,1,0
87517,0,1,0,0,1,25,32182,2,0
87518,0,1,0,0,0,29,20197,9,0
87519,0,0,0,0,1,27,30715,0,0
87520,0,0,1,1,0,50,50866,4,0
87521,1,0,0,1,1,33,33180,5,1
87522,1,1,0,0,1,45,23719,5,1
87523,1,0,1,0,0,24,43685,8,0
87524,1,0,1,1,0,53,73159,2,1
87525,0,1,0,0,0,57,38124,0,0
87526,0,1,0,0,0,67,66146,3,0
87527,0,0,0,0,1,67,97716,5,0
87528,1,1,1,0,0,59,79836,8,1
87529,1,0,1,0,0,50,50937,2,0
87530,1,1,1,0,1,47,81004,7,1
87531,1,1,0,0,1,49,90649,5,1
87532,1,0,0,0,1,28,38287,6,0
87533,0,1,1,0,0,38,60561,6,0
87534,1,1,0,1,1,27,46705,1,1
87535,1,1,0,1,1,43,92707,6,1
87536,1,1,0,1,0,49,20141,8,1
87537,0,1,0,1,0,62,30975,5,0
87538,1,0,0,0,1,47,63196,2,0
87539,1,0,1,1,0,47,42526,1,1
87540,0,0,0,1,1,56,65245,8,0
87541,0,0,1,0,1,49,33135,2,0
87542,0,1,0,0,0,66,54445,8,0
87543,1,0,1,0,0,67,87361,9,0
87544,1,0,1,0,1,59,47982,4,1
87545,1,1,0,0,1,38,22505,3,1
87546,1,0,1,1,1,36,54708,7,1
87547,0,0,1,1,0,28,52960,6,0
87548,0,0,0,0,1,58,74372,9,0
87549,0,1,1,1,0,42,32807,5,1
87550,0,0,1,1,1,60,31368,9,1
87551,1,0,0,1,1,26,87414,9,1
87552,0,0,1,0,1,37,50285,4,0
87553,1,0,0,1,0,43,93252,1,0
87554,1,0,1,0,0,49,87714,3,0
87555,0,1,0,0,0,23,95926,2,0
87556,1,1,1,1,1,36,43486,7,1
87557,1,1,1,0,1,57,51163,6,1
87558,1,0,1,0,1,54,69294,7,1
87559,0,1,0,1,1,30,61856,5,1
87560,1,0,1,1,1,52,45015,2,1
87561,1,0,0,1,1,56,24988,8,1
87562,1,1,1,0,1,24,25994,4,1
87563,0,1,1,0,1,22,76760,4,1
87564,1,0,1,0,1,48,85169,4,1
87565,1,1,0,1,1,59,79280,9,1
87566,1,0,0,0,1,19,49178,5,0
87567,0,1,0,1,1,68,48885,8,1
87568,0,0,1,0,1,20,36421,5,0
87569,0,1,1,1,1,58,46519,4,1
87570,1,0,0,0,1,50,89944,3,0
87571,1,1,0,0,1,49,28423,6,1
87572,1,1,0,1,0,41,42328,3,1
87573,1,0,0,1,0,22,37858,4,0
87574,1,0,0,1,1,61,50945,3,1
87575,0,0,0,1,1,59,94370,5,0
87576,0,1,0,0,0,66,21556,0,0
87577,1,0,0,0,1,21,54095,9,0
87578,0,1,1,1,0,18,23406,2,1
87579,0,1,1,0,1,44,80457,5,1
87580,1,0,0,1,1,27,39861,5,1
87581,1,1,0,0,0,51,87930,5,0
87582,0,0,0,1,0,39,29042,6,0
87583,0,1,0,1,0,63,23980,7,0
87584,1,0,0,0,0,40,79646,4,0
87585,1,0,1,1,0,41,51844,0,1
87586,1,1,0,1,1,52,37093,0,1
87587,0,1,1,1,1,21,47789,6,1
87588,0,0,1,1,1,32,58368,7,1
87589,1,0,0,1,1,43,40431,2,1
87590,1,0,1,1,1,54,93914,8,1
87591,1,0,1,1,1,45,57601,3,1
87592,1,0,1,0,1,56,63440,2,1
87593,1,0,1,1,1,53,79713,0,1
87594,0,1,1,1,1,55,20615,5,1
87595,0,0,1,0,1,18,47395,5,0
87596,1,1,0,1,1,63,32757,5,1
87597,1,1,1,0,0,55,67821,0,1
87598,1,1,1,1,0,65,69392,8,1
87599,0,1,1,1,1,37,20140,1,1
87600,1,0,0,0,1,56,57865,1,0
87601,0,0,1,0,0,64,62391,1,0
87602,0,0,1,0,1,43,36163,1,0
87603,1,1,1,0,1,61,71914,3,1
87604,1,1,1,0,0,65,80734,6,1
87605,1,1,0,1,0,36,55823,8,1
87606,1,0,0,0,0,30,45919,2,0
87607,1,1,1,1,0,62,52020,0,1
87608,0,0,1,1,1,30,86353,3,1
87609,0,1,0,1,1,59,60627,8,1
87610,1,1,1,1,1,34,84235,6,1
87611,1,1,1,1,0,26,47130,2,1
87612,1,1,1,0,0,27,88840,0,1
87613,1,1,1,1,1,36,73424,1,1
87614,1,1,0,1,1,59,25052,2,1
87615,0,0,1,0,1,61,90703,1,0
87616,0,1,1,0,0,61,72124,1,0
87617,0,1,0,0,1,25,72936,2,0
87618,0,1,1,0,1,39,66217,1,1
87619,1,0,1,0,1,19,35021,6,1
87620,1,1,0,0,1,27,21960,3,1
87621,1,1,0,0,0,34,27283,8,0
87622,0,1,0,1,0,40,91429,0,0
87623,0,1,1,0,1,68,29633,2,1
87624,1,0,1,0,1,45,81008,2,1
87625,0,1,1,1,1,68,76976,9,1
87626,1,1,0,1,0,18,56392,4,1
87627,1,1,1,1,0,48,66354,3,1
87628,1,0,1,1,0,60,79496,4,1
87629,1,1,1,0,1,28,62168,7,1
87630,0,0,0,1,0,57,75882,7,0
87631,1,0,0,0,1,49,43463,3,0
87632,1,0,1,1,0,59,92738,0,1
87633,1,0,1,1,0,37,53285,5,1
87634,1,0,0,0,1,68,69294,7,0
87635,1,1,0,0,0,64,96602,8,0
87636,0,0,1,0,0,24,53702,7,0
87637,1,0,0,1,0,32,37764,5,0
87638,1,0,1,1,1,28,97648,7,1
87639,0,0,1,1,0,20,90174,3,0
87640,1,1,1,0,0,38,64731,4,1
87641,1,0,1,0,1,30,67615,8,1
87642,1,0,0,0,0,27,90916,0,0
87643,1,1,1,1,0,54,79357,3,1
87644,1,1,0,0,0,24,95147,8,0
87645,1,1,0,0,0,38,36253,5,0
87646,1,0,1,0,0,49,71113,6,0
87647,0,0,0,0,0,32,46321,4,0
87648,1,0,0,1,0,52,75439,9,0
87649,1,1,1,1,0,18,53227,2,1
87650,1,1,1,1,0,65,74120,0,1
87651,0,0,1,0,1,50,77788,8,0
87652,1,0,0,1,1,66,89820,6,1
87653,1,1,1,0,1,54,93202,8,1
87654,1,1,1,1,1,37,46848,6,1
87655,0,0,1,0,0,28,33218,3,0
87656,1,1,0,0,0,44,75033,6,0
87657,0,1,0,0,0,21,69392,1,0
87658,0,0,0,1,1,51,20619,2,0
87659,1,0,1,1,0,42,88117,3,1
87660,1,0,1,1,0,57,81004,2,1
